id,delivery_person_age,delivery_person_ratings,order_date,order_time,pickup_time,weather_conditions,road_traffic_density,order_type,vehicle_type,multiple_deliveries,festival,city,time_taken_mins,order_year,order_day,order_month,pickup_day_period
27650,38,4.8,2022-03-21,09:35,09:40,Cloudy,Low,Snack,scooter,1,No,Urban,19,2022,Monday,March,Morning
27651,33,5.0,2022-03-06,18:45,18:50,Cloudy,Medium,Drinks,motorcycle,1,No,Metropolitian,42,2022,Sunday,March,Evening
27652,28,4.9,2022-03-04,21:50,22:05,Sandstorms,Jam,Meal,motorcycle,0,No,Metropolitian,16,2022,Friday,March,Night
27653,29,4.7,2022-03-23,19:50,20:05,Sunny,Jam,Snack,scooter,1,No,Metropolitian,14,2022,Wednesday,March,Night
27654,34,3.5,2022-03-10,21:15,21:30,Windy,Jam,Meal,scooter,2,No,Metropolitian,44,2022,Thursday,March,Night
27655,38,4.8,2022-02-18,19:50,19:55,Stormy,Jam,Snack,motorcycle,0,No,Metropolitian,29,2022,Friday,February,Evening
27656,32,4.9,2022-04-03,20:55,21:05,Fog,Jam,Buffet,scooter,0,No,Metropolitian,29,2022,Sunday,April,Night
27657,32,4.5,2022-03-30,17:35,17:45,Sunny,Medium,Snack,scooter,0,No,Urban,20,2022,Wednesday,March,Evening
27658,24,4.9,2022-02-14,17:25,17:30,Fog,Medium,Meal,motorcycle,0,No,Metropolitian,38,2022,Monday,February,Evening
27659,36,4.7,2022-03-01,22:25,22:40,Sandstorms,Low,Meal,motorcycle,1,No,Metropolitian,27,2022,Tuesday,March,Night
27660,38,4.5,2022-03-24,08:35,08:50,Windy,Low,Snack,motorcycle,1,No,Metropolitian,29,2022,Thursday,March,Morning
27661,28,5.0,2022-03-29,22:55,23:05,Cloudy,Low,Buffet,motorcycle,0,No,Urban,23,2022,Tuesday,March,Night
27662,37,4.8,2022-02-17,20:30,20:40,Fog,Jam,Meal,motorcycle,0,No,Urban,26,2022,Thursday,February,Night
27663,23,4.5,2022-03-28,19:15,19:25,Stormy,Jam,Meal,motorcycle,1,No,Urban,14,2022,Monday,March,Evening
27664,27,4.7,2022-03-03,11:15,11:25,Windy,High,Buffet,motorcycle,0,No,Metropolitian,12,2022,Thursday,March,Morning
27665,35,4.1,2022-03-16,17:15,17:20,Sunny,Medium,Drinks,motorcycle,1,No,Metropolitian,39,2022,Wednesday,March,Evening
27666,23,4.9,2022-02-12,22:15,22:20,Sandstorms,Low,Drinks,motorcycle,1,No,Urban,11,2022,Saturday,February,Night
27667,26,4.8,2022-03-31,23:25,23:40,Cloudy,Low,Drinks,motorcycle,0,No,Metropolitian,20,2022,Thursday,March,Night
27668,26,4.6,2022-03-15,17:30,17:35,Cloudy,Medium,Drinks,scooter,1,No,Metropolitian,17,2022,Tuesday,March,Evening
27669,31,4.8,2022-03-20,23:15,23:30,Stormy,Low,Buffet,motorcycle,0,No,Metropolitian,28,2022,Sunday,March,Night
27670,28,4.7,2022-03-31,22:45,22:50,Sandstorms,Low,Drinks,motorcycle,0,No,Metropolitian,11,2022,Thursday,March,Night
27671,26,4.7,2022-03-19,22:10,22:25,Cloudy,Low,Snack,scooter,0,No,Urban,11,2022,Saturday,March,Night
27672,36,4.8,2022-03-26,09:30,09:45,Fog,Low,Meal,scooter,1,No,Metropolitian,19,2022,Saturday,March,Morning
27673,31,4.8,2022-04-03,09:20,09:35,Fog,Low,Snack,motorcycle,1,No,Urban,28,2022,Sunday,April,Morning
27674,35,4.6,2022-03-30,20:55,21:10,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,26,2022,Wednesday,March,Night
27675,33,4.1,2022-03-29,20:25,20:35,Stormy,Jam,Snack,motorcycle,2,No,Metropolitian,54,2022,Tuesday,March,Night
27676,35,5.0,2022-03-28,18:15,18:30,Stormy,Medium,Drinks,electric_scooter,1,No,Metropolitian,31,2022,Monday,March,Evening
27677,37,4.7,2022-04-01,17:15,17:25,Stormy,Medium,Buffet,motorcycle,1,No,Metropolitian,27,2022,Friday,April,Evening
27678,21,4.9,2022-03-03,23:40,23:50,Sunny,Low,Buffet,motorcycle,0,No,Metropolitian,15,2022,Thursday,March,Night
27679,28,4.8,2022-03-19,18:25,18:30,Sandstorms,Medium,Buffet,scooter,1,No,Urban,28,2022,Saturday,March,Evening
27680,24,4.6,2022-03-05,12:25,12:35,Fog,High,Buffet,motorcycle,1,No,Metropolitian,20,2022,Saturday,March,Afternoon
27681,30,4.6,2022-03-30,11:25,11:40,Sunny,High,Buffet,motorcycle,1,No,Metropolitian,20,2022,Wednesday,March,Morning
27682,24,4.5,2022-03-21,18:55,19:10,Fog,Medium,Snack,motorcycle,0,No,Metropolitian,25,2022,Monday,March,Evening
27683,31,5.0,2022-03-10,23:25,23:35,Sunny,Low,Snack,motorcycle,1,No,Metropolitian,15,2022,Thursday,March,Night
27684,35,4.9,2022-04-03,08:15,08:20,Sandstorms,Low,Drinks,scooter,1,No,Urban,26,2022,Sunday,April,Morning
27685,24,4.8,2022-03-11,17:20,17:35,Sunny,Medium,Meal,scooter,0,No,Metropolitian,14,2022,Friday,March,Evening
27686,39,4.9,2022-03-14,21:10,21:25,Cloudy,Jam,Snack,scooter,2,No,Metropolitian,38,2022,Monday,March,Night
27687,23,4.8,2022-03-16,21:20,21:25,Sandstorms,Jam,Drinks,scooter,1,No,Metropolitian,21,2022,Wednesday,March,Night
27688,22,4.6,2022-03-05,08:25,08:30,Fog,Low,Buffet,motorcycle,1,No,Urban,18,2022,Saturday,March,Morning
27689,38,4.5,2022-03-21,23:45,23:50,Stormy,Low,Drinks,motorcycle,1,No,Urban,27,2022,Monday,March,Night
27690,23,4.9,2022-03-17,13:15,13:25,Cloudy,High,Buffet,motorcycle,0,No,Metropolitian,30,2022,Thursday,March,Afternoon
27691,21,4.9,2022-03-20,22:45,22:55,Stormy,Low,Meal,motorcycle,1,No,Metropolitian,19,2022,Sunday,March,Night
27692,22,4.9,2022-03-28,20:40,20:55,Sandstorms,Jam,Drinks,motorcycle,1,No,Metropolitian,29,2022,Monday,March,Night
27693,24,4.9,2022-03-08,19:20,19:25,Fog,Jam,Buffet,motorcycle,1,No,Metropolitian,42,2022,Tuesday,March,Evening
27694,35,4.9,2022-04-01,09:20,09:25,Cloudy,Low,Meal,scooter,1,No,Metropolitian,18,2022,Friday,April,Morning
27695,35,4.4,2022-03-27,21:10,21:15,Sunny,Jam,Drinks,motorcycle,1,No,Metropolitian,31,2022,Sunday,March,Night
27696,22,3.7,2022-03-26,13:10,13:15,Sunny,High,Meal,motorcycle,2,No,Metropolitian,47,2022,Saturday,March,Afternoon
27697,38,4.7,2022-03-10,17:40,17:50,Sunny,Medium,Buffet,scooter,1,No,Metropolitian,16,2022,Thursday,March,Evening
27698,21,4.8,2022-03-05,10:35,10:50,Sunny,Low,Drinks,scooter,1,No,Metropolitian,15,2022,Saturday,March,Morning
27699,26,4.0,2022-03-13,10:25,10:40,Windy,Low,Buffet,motorcycle,0,No,Metropolitian,22,2022,Sunday,March,Morning
27700,36,3.8,2022-02-18,19:35,19:40,Stormy,Jam,Meal,scooter,1,No,Metropolitian,33,2022,Friday,February,Evening
27701,23,4.0,2022-04-04,19:45,19:55,Fog,Jam,Buffet,scooter,1,No,Metropolitian,37,2022,Monday,April,Evening
27702,37,3.9,2022-03-06,23:20,23:35,Fog,Low,Drinks,scooter,2,No,Metropolitian,33,2022,Sunday,March,Night
27703,32,4.8,2022-03-11,15:55,16:10,Sandstorms,Medium,Drinks,motorcycle,0,No,Metropolitian,29,2022,Friday,March,Evening
27704,30,4.8,2022-03-28,10:20,10:30,Stormy,Low,Drinks,motorcycle,1,No,Metropolitian,24,2022,Monday,March,Morning
27705,34,4.9,2022-03-13,10:25,10:40,Sunny,Low,Meal,motorcycle,0,No,Metropolitian,16,2022,Sunday,March,Morning
27706,21,4.8,2022-04-05,20:15,20:20,Windy,Jam,Buffet,motorcycle,1,No,Metropolitian,27,2022,Tuesday,April,Night
27707,29,4.6,2022-03-08,18:35,18:45,Fog,Medium,Meal,motorcycle,2,No,Metropolitian,38,2022,Tuesday,March,Evening
27708,22,4.8,2022-03-05,12:40,12:55,Fog,High,Meal,motorcycle,1,No,Urban,22,2022,Saturday,March,Afternoon
27709,25,4.8,2022-03-07,08:15,08:20,Sandstorms,Low,Snack,scooter,1,No,Urban,19,2022,Monday,March,Morning
27710,22,4.7,2022-04-03,23:20,23:25,Cloudy,Low,Drinks,motorcycle,0,No,Metropolitian,14,2022,Sunday,April,Night
27711,21,4.7,2022-03-26,12:50,12:55,Windy,High,Snack,motorcycle,1,No,Urban,15,2022,Saturday,March,Afternoon
27712,34,4.4,2022-02-12,17:20,17:35,Sandstorms,Medium,Buffet,motorcycle,1,No,Urban,48,2022,Saturday,February,Evening
27713,20,5.0,2022-02-14,20:10,20:20,Stormy,Jam,Snack,scooter,0,No,Metropolitian,28,2022,Monday,February,Night
27714,37,4.8,2022-03-14,19:50,19:55,Windy,Jam,Drinks,motorcycle,2,No,Metropolitian,35,2022,Monday,March,Evening
27715,39,4.9,2022-03-17,10:10,10:20,Sandstorms,Low,Drinks,scooter,1,No,Metropolitian,25,2022,Thursday,March,Morning
27716,26,4.9,2022-03-09,22:25,22:35,Fog,Low,Buffet,electric_scooter,1,No,Urban,13,2022,Wednesday,March,Night
27717,22,4.8,2022-03-26,18:55,19:05,Sandstorms,Medium,Meal,motorcycle,1,No,Metropolitian,20,2022,Saturday,March,Evening
27718,33,4.6,2022-02-18,17:25,17:30,Sunny,Medium,Drinks,motorcycle,1,No,Metropolitian,30,2022,Friday,February,Evening
27719,31,4.2,2022-03-24,22:20,22:35,Windy,Low,Buffet,motorcycle,1,No,Metropolitian,34,2022,Thursday,March,Night
27720,37,4.8,2022-03-02,23:15,23:30,Sandstorms,Low,Meal,motorcycle,0,No,Urban,25,2022,Wednesday,March,Night
27721,29,4.5,2022-03-09,11:30,11:35,Sandstorms,High,Snack,motorcycle,0,No,Metropolitian,16,2022,Wednesday,March,Morning
27722,29,4.7,2022-03-01,10:35,10:45,Sunny,Low,Drinks,scooter,1,No,Metropolitian,19,2022,Tuesday,March,Morning
27723,38,4.1,2022-02-11,23:40,23:45,Windy,Low,Buffet,motorcycle,1,No,Metropolitian,23,2022,Friday,February,Night
27724,29,5.0,2022-03-04,18:35,18:45,Windy,Medium,Drinks,scooter,1,No,Metropolitian,24,2022,Friday,March,Evening
27725,28,4.6,2022-03-21,13:30,13:35,Stormy,High,Buffet,motorcycle,0,No,Metropolitian,22,2022,Monday,March,Afternoon
27726,27,4.8,2022-04-01,11:40,11:50,Stormy,High,Snack,motorcycle,0,No,Metropolitian,18,2022,Friday,April,Morning
27727,35,4.1,2022-04-05,14:45,14:55,Sandstorms,High,Drinks,motorcycle,2,No,Urban,32,2022,Tuesday,April,Afternoon
27728,30,4.9,2022-03-07,10:40,10:45,Sandstorms,Low,Snack,scooter,1,No,Metropolitian,23,2022,Monday,March,Morning
27729,28,4.8,2022-03-25,18:45,18:55,Cloudy,Medium,Drinks,motorcycle,1,No,Metropolitian,33,2022,Friday,March,Evening
27730,35,4.8,2022-03-05,20:25,20:30,Sunny,Jam,Meal,motorcycle,0,No,Urban,15,2022,Saturday,March,Night
27731,34,4.4,2022-03-27,20:25,20:30,Sandstorms,Jam,Drinks,motorcycle,1,No,Semi-Urban,51,2022,Sunday,March,Night
27732,23,4.9,2022-02-13,19:55,20:05,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,27,2022,Sunday,February,Night
27733,31,3.6,2022-03-14,20:55,21:05,Windy,Jam,Meal,scooter,1,No,Urban,31,2022,Monday,March,Night
27734,36,4.6,2022-03-01,09:55,10:10,Windy,Low,Buffet,scooter,1,No,Metropolitian,25,2022,Tuesday,March,Morning
27735,22,4.5,2022-04-04,17:25,17:30,Fog,Medium,Buffet,motorcycle,2,No,Metropolitian,36,2022,Monday,April,Evening
27736,36,4.5,2022-03-06,18:10,18:25,Stormy,Medium,Meal,scooter,0,No,Urban,36,2022,Sunday,March,Evening
27737,24,4.3,2022-02-15,22:30,22:40,Stormy,Low,Snack,motorcycle,1,No,Urban,28,2022,Tuesday,February,Night
27738,34,4.8,2022-04-05,19:35,19:50,Cloudy,Jam,Snack,motorcycle,0,No,Urban,30,2022,Tuesday,April,Evening
27739,39,4.9,2022-03-09,16:55,17:05,Fog,Medium,Drinks,scooter,0,No,Metropolitian,15,2022,Wednesday,March,Evening
27740,25,5.0,2022-02-11,22:40,22:45,Cloudy,Low,Snack,scooter,1,No,Urban,10,2022,Friday,February,Night
27741,27,5.0,2022-03-21,23:50,00:05,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,23,2022,Monday,March,Midnight
27742,36,4.1,2022-03-25,19:45,19:50,Sunny,Jam,Buffet,scooter,1,No,Metropolitian,32,2022,Friday,March,Evening
27743,34,4.9,2022-04-03,22:50,22:55,Sandstorms,Low,Drinks,scooter,1,No,Urban,23,2022,Sunday,April,Night
27744,37,4.6,2022-03-15,15:45,15:55,Fog,Medium,Drinks,motorcycle,0,No,Metropolitian,17,2022,Tuesday,March,Afternoon
27745,22,4.7,2022-02-16,20:10,20:15,Sunny,Jam,Snack,electric_scooter,0,No,Metropolitian,20,2022,Wednesday,February,Night
27746,39,4.7,2022-03-07,21:10,21:25,Sandstorms,Jam,Snack,motorcycle,0,No,Urban,30,2022,Monday,March,Night
27747,37,4.1,2022-04-04,23:20,23:35,Cloudy,Low,Snack,electric_scooter,1,No,Metropolitian,34,2022,Monday,April,Night
27748,25,4.8,2022-03-05,23:10,23:15,Sandstorms,Low,Snack,scooter,1,No,Metropolitian,18,2022,Saturday,March,Night
27749,25,4.7,2022-03-18,21:10,21:25,Cloudy,Jam,Buffet,electric_scooter,1,No,Metropolitian,42,2022,Friday,March,Night
27750,29,4.4,2022-03-01,10:30,10:35,Windy,Low,Meal,motorcycle,1,No,Urban,25,2022,Tuesday,March,Morning
27751,20,4.8,2022-03-28,13:35,13:45,Windy,High,Meal,motorcycle,1,No,Metropolitian,32,2022,Monday,March,Afternoon
27752,29,4.9,2022-03-05,23:55,00:10,Fog,Low,Snack,scooter,0,No,Metropolitian,14,2022,Saturday,March,Midnight
27753,26,4.6,2022-03-15,17:25,17:40,Stormy,Medium,Snack,motorcycle,1,No,Urban,23,2022,Tuesday,March,Evening
27754,29,4.5,2022-03-24,22:30,22:40,Cloudy,Low,Snack,scooter,0,No,Urban,10,2022,Thursday,March,Night
27755,34,4.7,2022-04-03,22:10,22:15,Cloudy,Low,Meal,scooter,0,No,Metropolitian,15,2022,Sunday,April,Night
27756,25,4.8,2022-04-02,22:10,22:20,Windy,Low,Meal,scooter,0,No,Metropolitian,14,2022,Saturday,April,Night
27757,23,4.7,2022-03-31,20:35,20:45,Sandstorms,Jam,Drinks,scooter,1,No,Metropolitian,24,2022,Thursday,March,Night
27758,33,4.7,2022-03-28,10:35,10:40,Sunny,Low,Meal,motorcycle,1,No,Urban,28,2022,Monday,March,Morning
27759,23,4.7,2022-04-05,11:25,11:40,Sunny,High,Buffet,scooter,0,No,Metropolitian,10,2022,Tuesday,April,Morning
27760,34,4.7,2022-02-13,18:35,18:40,Cloudy,Medium,Buffet,scooter,1,No,Urban,19,2022,Sunday,February,Evening
27761,37,4.9,2022-03-28,10:55,11:05,Sunny,Low,Snack,scooter,0,No,Urban,17,2022,Monday,March,Morning
27762,32,4.8,2022-03-11,15:10,15:15,Fog,Medium,Meal,scooter,1,No,Metropolitian,16,2022,Friday,March,Afternoon
27763,38,4.6,2022-03-26,20:35,20:50,Cloudy,Jam,Buffet,electric_scooter,1,No,Metropolitian,33,2022,Saturday,March,Night
27764,26,4.9,2022-03-25,20:25,20:40,Sunny,Jam,Snack,motorcycle,0,No,Urban,18,2022,Friday,March,Night
27765,30,4.1,2022-03-26,11:30,11:40,Cloudy,High,Meal,motorcycle,1,No,Metropolitian,39,2022,Saturday,March,Morning
27766,39,4.7,2022-03-07,10:35,10:40,Fog,Low,Snack,motorcycle,1,No,Urban,19,2022,Monday,March,Morning
27767,27,4.7,2022-03-27,18:20,18:35,Stormy,Medium,Snack,motorcycle,1,No,Metropolitian,27,2022,Sunday,March,Evening
27768,32,4.9,2022-03-04,17:35,17:45,Stormy,Medium,Drinks,motorcycle,1,No,Metropolitian,24,2022,Friday,March,Evening
27769,33,4.9,2022-03-19,08:45,08:55,Sunny,Low,Snack,electric_scooter,1,No,Metropolitian,18,2022,Saturday,March,Morning
27770,25,4.5,2022-03-26,22:35,22:45,Cloudy,Low,Meal,motorcycle,1,No,Metropolitian,19,2022,Saturday,March,Night
27771,23,4.8,2022-03-03,23:35,23:40,Sunny,Low,Meal,scooter,1,No,Metropolitian,22,2022,Thursday,March,Night
27772,34,4.7,2022-03-14,17:25,17:35,Cloudy,Medium,Meal,motorcycle,2,No,Metropolitian,34,2022,Monday,March,Evening
27773,21,3.5,2022-04-02,22:25,22:30,Sunny,Low,Snack,motorcycle,1,No,Metropolitian,33,2022,Saturday,April,Night
27774,31,5.0,2022-03-26,09:45,09:55,Fog,Low,Meal,motorcycle,0,No,Metropolitian,26,2022,Saturday,March,Morning
27775,37,4.3,2022-03-27,19:35,19:45,Stormy,Jam,Snack,motorcycle,1,No,Metropolitian,40,2022,Sunday,March,Evening
27776,26,5.0,2022-03-15,18:35,18:40,Windy,Medium,Meal,motorcycle,1,No,Metropolitian,29,2022,Tuesday,March,Evening
27777,23,4.5,2022-02-16,19:25,19:40,Windy,Jam,Meal,electric_scooter,1,No,Urban,20,2022,Wednesday,February,Evening
27778,31,4.6,2022-03-01,14:10,14:20,Sunny,High,Buffet,motorcycle,0,No,Metropolitian,24,2022,Tuesday,March,Afternoon
27779,24,4.7,2022-03-16,17:20,17:35,Windy,Medium,Meal,scooter,1,No,Metropolitian,25,2022,Wednesday,March,Evening
27780,20,4.9,2022-03-03,21:45,21:50,Stormy,Jam,Snack,motorcycle,1,No,Metropolitian,20,2022,Thursday,March,Night
27781,32,4.7,2022-03-16,20:55,21:10,Stormy,Jam,Meal,motorcycle,1,No,Metropolitian,38,2022,Wednesday,March,Night
27782,33,4.7,2022-03-23,17:35,17:40,Fog,Medium,Snack,motorcycle,1,No,Metropolitian,40,2022,Wednesday,March,Evening
27783,39,4.6,2022-03-18,23:25,23:30,Fog,Low,Drinks,motorcycle,1,No,Urban,37,2022,Friday,March,Night
27784,29,3.5,2022-03-12,22:30,22:45,Sunny,Low,Drinks,scooter,1,No,Urban,34,2022,Saturday,March,Night
27785,39,4.2,2022-03-18,18:25,18:40,Sandstorms,Medium,Meal,motorcycle,1,No,Metropolitian,39,2022,Friday,March,Evening
27786,28,4.7,2022-04-03,11:20,11:25,Sunny,High,Snack,motorcycle,1,No,Urban,10,2022,Sunday,April,Morning
27787,24,4.5,2022-02-18,17:35,17:50,Sandstorms,Medium,Buffet,motorcycle,0,No,Metropolitian,20,2022,Friday,February,Evening
27788,22,4.8,2022-03-14,20:45,20:50,Sunny,Jam,Drinks,motorcycle,0,No,Metropolitian,24,2022,Monday,March,Night
27789,38,4.8,2022-02-18,17:15,17:30,Fog,Medium,Drinks,motorcycle,2,Yes,Metropolitian,40,2022,Friday,February,Evening
27790,25,4.7,2022-03-24,14:10,14:20,Fog,High,Meal,motorcycle,0,No,Urban,24,2022,Thursday,March,Afternoon
27791,27,4.8,2022-03-08,17:15,17:25,Fog,Medium,Drinks,motorcycle,1,No,Metropolitian,42,2022,Tuesday,March,Evening
27792,28,4.9,2022-03-10,19:20,19:25,Windy,Jam,Drinks,motorcycle,1,No,Metropolitian,21,2022,Thursday,March,Evening
27793,21,5.0,2022-02-14,21:45,21:50,Sandstorms,Jam,Drinks,scooter,1,No,Metropolitian,26,2022,Monday,February,Night
27794,26,4.7,2022-04-06,23:50,00:05,Sunny,Low,Meal,motorcycle,0,No,Metropolitian,26,2022,Wednesday,April,Midnight
27795,31,4.7,2022-03-19,22:55,23:05,Sunny,Low,Snack,motorcycle,1,No,Urban,27,2022,Saturday,March,Night
27796,27,4.9,2022-03-03,19:15,19:25,Stormy,Jam,Drinks,scooter,0,No,Metropolitian,20,2022,Thursday,March,Evening
27797,24,4.6,2022-03-27,18:30,18:35,Sunny,Medium,Meal,scooter,0,No,Metropolitian,16,2022,Sunday,March,Evening
27798,26,4.7,2022-04-06,17:55,18:10,Cloudy,Medium,Drinks,scooter,0,No,Metropolitian,32,2022,Wednesday,April,Evening
27799,36,4.5,2022-02-15,20:20,20:25,Cloudy,Jam,Snack,motorcycle,1,No,Metropolitian,27,2022,Tuesday,February,Night
27800,24,4.8,2022-02-12,20:15,20:30,Sandstorms,Jam,Meal,scooter,1,No,Metropolitian,27,2022,Saturday,February,Night
27801,36,4.6,2022-04-03,11:20,11:35,Fog,High,Buffet,motorcycle,0,No,Metropolitian,35,2022,Sunday,April,Morning
27802,24,4.6,2022-03-03,21:50,22:05,Fog,Jam,Snack,scooter,0,No,Metropolitian,23,2022,Thursday,March,Night
27803,35,5.0,2022-03-19,22:40,22:50,Sunny,Low,Snack,scooter,0,No,Urban,11,2022,Saturday,March,Night
27804,34,4.9,2022-03-07,20:10,20:25,Fog,Jam,Meal,scooter,1,No,Urban,27,2022,Monday,March,Night
27805,24,4.7,2022-03-20,20:30,20:40,Fog,Jam,Drinks,scooter,1,No,Urban,43,2022,Sunday,March,Night
27806,33,4.6,2022-03-07,10:35,10:40,Windy,Low,Drinks,motorcycle,1,No,Metropolitian,28,2022,Monday,March,Morning
27807,32,4.2,2022-03-17,20:35,20:40,Sandstorms,Jam,Snack,motorcycle,1,No,Metropolitian,38,2022,Thursday,March,Night
27808,39,5.0,2022-02-16,21:45,21:55,Fog,Jam,Buffet,scooter,1,No,Metropolitian,40,2022,Wednesday,February,Night
27809,23,4.0,2022-02-15,11:55,12:05,Fog,High,Snack,electric_scooter,1,No,Metropolitian,33,2022,Tuesday,February,Afternoon
27810,26,4.6,2022-03-17,22:15,22:20,Cloudy,Low,Meal,motorcycle,1,No,Metropolitian,18,2022,Thursday,March,Night
27811,30,4.3,2022-03-10,21:10,21:15,Fog,Jam,Buffet,motorcycle,2,No,Metropolitian,38,2022,Thursday,March,Night
27812,24,4.2,2022-03-15,14:20,14:30,Stormy,High,Snack,motorcycle,1,No,Urban,31,2022,Tuesday,March,Afternoon
27813,31,4.9,2022-03-26,20:15,20:30,Stormy,Jam,Buffet,motorcycle,1,No,Metropolitian,33,2022,Saturday,March,Night
27814,24,4.9,2022-03-14,17:55,18:10,Fog,Medium,Drinks,scooter,1,No,Metropolitian,31,2022,Monday,March,Evening
27815,21,4.7,2022-04-06,19:30,19:45,Windy,Jam,Buffet,motorcycle,1,No,Metropolitian,26,2022,Wednesday,April,Evening
27816,38,4.7,2022-02-15,18:35,18:50,Fog,Medium,Meal,motorcycle,1,No,Metropolitian,19,2022,Tuesday,February,Evening
27817,26,2.8,2022-03-23,23:20,23:25,Sunny,Low,Meal,scooter,1,No,Metropolitian,38,2022,Wednesday,March,Night
27818,34,4.8,2022-03-13,12:25,12:40,Stormy,High,Snack,motorcycle,1,No,Urban,32,2022,Sunday,March,Afternoon
27819,28,4.7,2022-04-05,09:20,09:25,Windy,Low,Snack,scooter,0,No,Metropolitian,11,2022,Tuesday,April,Morning
27820,34,4.7,2022-03-08,17:25,17:30,Fog,Medium,Buffet,motorcycle,0,No,Metropolitian,35,2022,Tuesday,March,Evening
27821,23,4.8,2022-04-05,19:20,19:35,Windy,Jam,Snack,scooter,1,No,Urban,15,2022,Tuesday,April,Evening
27822,21,4.9,2022-03-20,21:15,21:25,Sunny,Jam,Meal,electric_scooter,0,No,Metropolitian,23,2022,Sunday,March,Night
27823,28,4.9,2022-03-26,08:35,08:50,Sunny,Low,Drinks,scooter,1,No,Metropolitian,20,2022,Saturday,March,Morning
27824,33,4.9,2022-03-18,19:15,19:25,Sunny,Jam,Snack,electric_scooter,1,No,Metropolitian,29,2022,Friday,March,Evening
27825,22,4.0,2022-03-28,22:20,22:25,Sandstorms,Low,Buffet,motorcycle,0,No,Metropolitian,20,2022,Monday,March,Night
27826,35,4.4,2022-03-04,17:25,17:40,Stormy,Medium,Drinks,motorcycle,0,No,Metropolitian,39,2022,Friday,March,Evening
27827,39,4.6,2022-03-01,23:45,23:55,Windy,Low,Snack,scooter,0,No,Metropolitian,25,2022,Tuesday,March,Night
27828,29,5.0,2022-03-01,21:25,21:30,Fog,Jam,Drinks,scooter,1,No,Metropolitian,32,2022,Tuesday,March,Night
27829,31,4.1,2022-03-29,17:15,17:20,Stormy,Medium,Drinks,motorcycle,3,Yes,Semi-Urban,49,2022,Tuesday,March,Evening
27830,27,4.9,2022-02-12,17:40,17:45,Windy,Medium,Buffet,electric_scooter,0,No,Metropolitian,18,2022,Saturday,February,Evening
27831,25,4.8,2022-03-24,11:50,11:55,Sunny,High,Snack,motorcycle,0,No,Urban,16,2022,Thursday,March,Morning
27832,22,4.0,2022-02-11,13:45,13:55,Fog,High,Meal,motorcycle,1,No,Metropolitian,32,2022,Friday,February,Afternoon
27833,37,4.8,2022-04-05,10:50,10:55,Windy,Low,Snack,scooter,1,No,Urban,22,2022,Tuesday,April,Morning
27834,25,4.7,2022-03-27,17:50,17:55,Sandstorms,Medium,Snack,motorcycle,1,No,Urban,20,2022,Sunday,March,Evening
27835,37,4.5,2022-04-04,20:30,20:40,Sunny,Jam,Buffet,electric_scooter,1,No,Urban,16,2022,Monday,April,Night
27836,26,3.4,2022-03-18,22:25,22:35,Sunny,Low,Meal,motorcycle,2,No,Urban,39,2022,Friday,March,Night
27837,25,5.0,2022-03-18,23:10,23:15,Stormy,Low,Drinks,motorcycle,0,No,Metropolitian,15,2022,Friday,March,Night
27838,37,4.9,2022-03-03,23:25,23:40,Sunny,Low,Meal,scooter,0,No,Urban,16,2022,Thursday,March,Night
27839,36,4.9,2022-03-30,19:10,19:20,Sunny,Jam,Drinks,motorcycle,1,No,Urban,19,2022,Wednesday,March,Evening
27840,26,4.8,2022-03-12,23:30,23:40,Cloudy,Low,Snack,motorcycle,1,No,Metropolitian,22,2022,Saturday,March,Night
27841,22,4.8,2022-02-12,22:15,22:30,Stormy,Low,Snack,electric_scooter,0,No,Metropolitian,13,2022,Saturday,February,Night
27842,31,4.9,2022-04-02,18:10,18:15,Sunny,Medium,Meal,motorcycle,0,No,Metropolitian,18,2022,Saturday,April,Evening
27843,26,4.9,2022-03-14,21:25,21:30,Stormy,Jam,Snack,scooter,0,No,Metropolitian,25,2022,Monday,March,Night
27844,24,4.9,2022-02-14,22:30,22:45,Stormy,Low,Meal,electric_scooter,0,No,Metropolitian,10,2022,Monday,February,Night
27845,38,4.9,2022-03-01,11:35,11:40,Windy,High,Drinks,scooter,1,No,Metropolitian,31,2022,Tuesday,March,Morning
27846,21,4.5,2022-02-18,18:55,19:10,Sandstorms,Medium,Drinks,motorcycle,0,No,Urban,22,2022,Friday,February,Evening
27847,36,4.7,2022-04-03,10:10,10:25,Windy,Low,Buffet,scooter,0,No,Metropolitian,21,2022,Sunday,April,Morning
27848,22,4.8,2022-03-05,09:30,09:40,Cloudy,Low,Snack,motorcycle,0,No,Metropolitian,19,2022,Saturday,March,Morning
27849,39,4.2,2022-03-08,19:35,19:40,Stormy,Jam,Meal,scooter,1,No,Urban,39,2022,Tuesday,March,Evening
27850,34,4.7,2022-02-15,08:35,08:50,Windy,Low,Meal,scooter,1,No,Metropolitian,29,2022,Tuesday,February,Morning
27851,37,5.0,2022-03-09,10:30,10:35,Cloudy,Low,Drinks,scooter,0,No,Urban,19,2022,Wednesday,March,Morning
27852,37,4.6,2022-03-05,09:20,09:30,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,27,2022,Saturday,March,Morning
